,gene,scores,log2FoldChange,pvalue,padj,baseMean
293,Gene_0631,0.18690066,0.0860916,0.8517385258750337,0.9996176558539591,4544.691799837229
294,Gene_0849,0.18243727,0.076824956,0.8552395763988805,0.9996176558539591,2011.7474962161916
295,Gene_1148,0.18141042,0.07572714,0.8560454388030484,0.9996176558539591,1516.8127194040103
296,Gene_0461,0.17930195,0.11141092,0.8577006126596294,0.9996176558539591,760.1738122391993
297,Gene_1756,0.17879537,0.08195065,0.8580983778176642,0.9996176558539591,799.6553335800187
298,Gene_1686,0.17805605,0.04455631,0.8586789645755326,0.9996176558539591,2192.2188474920035
299,Gene_0685,0.17756315,0.08907633,0.8590660648969964,0.9996176558539591,2998.615129599571
300,Gene_1747,0.17659107,0.074459136,0.8598296119671756,0.9996176558539591,449.04625558952864
301,Gene_0590,0.17602973,0.118117586,0.8602705932633521,0.9996176558539591,4700.864515674571
302,Gene_0327,0.1758928,0.08454982,0.8603781562926409,0.9996176558539591,3787.91140635372
303,Gene_0387,0.17390756,0.08437286,0.8619381103224035,0.9996176558539591,2953.78839550413
304,Gene_0908,0.17322299,0.08424495,0.8624761507058121,0.9996176558539591,4150.771421148004
305,Gene_1678,0.17104606,0.102605954,0.8641875420118368,0.9996176558539591,446.92444621996077
306,Gene_0116,0.16967693,0.07040087,0.8652642157283463,0.9996176558539591,2410.352444778966
307,Gene_0332,0.16691127,0.09793828,0.8674398576149749,0.9996176558539591,3168.9609779652337
308,Gene_0256,0.16504925,0.08502253,0.8689052130448472,0.9996176558539591,4151.831885285532
309,Gene_0478,0.16354321,0.12032413,0.8700907567054464,0.9996176558539591,3928.174322243875
310,Gene_1322,0.16343367,0.07215071,0.870176989486118,0.9996176558539591,1421.4927860813282
311,Gene_1307,0.16309139,0.051263582,0.870446476870548,0.9996176558539591,4707.356839318061
312,Gene_0612,0.15925781,0.091575585,0.8734657562507517,0.9996176558539591,665.5119150828083
313,Gene_1779,0.15914828,0.057149414,0.8735520486759711,0.9996176558539591,4381.911412174703
314,Gene_0925,0.15877862,0.08755688,0.8738432967106501,0.9996176558539591,4856.154235542862
315,Gene_1497,0.1570535,0.10348528,0.875202679617151,0.9996176558539591,926.9099399519965
316,Gene_1303,0.15617725,0.060270082,0.8758933011392294,0.9996176558539591,3624.227017808737
317,Gene_0506,0.15543793,0.06928396,0.8764760865884711,0.9996176558539591,249.41331795109238
318,Gene_0081,0.15536948,0.193349,0.8765300515968344,0.9996176558539591,2056.842984438817
319,Gene_0204,0.15534209,0.084835954,0.8765516377609078,0.9996176558539591,2605.6023310284863
320,Gene_1809,0.15382235,0.06940527,0.877749813380821,0.9996176558539591,2924.193868252689
321,Gene_0211,0.15349375,0.18703274,0.8780089153048596,0.9996176558539591,4682.889378830369
322,Gene_1563,0.15320623,0.0642238,0.8782356402096835,0.9996176558539591,3377.6409021062636
323,Gene_0080,0.14861964,0.06096446,0.881853780366864,0.9996176558539591,2432.3258585352232
324,Gene_0447,0.14820889,0.062258,0.8821779143841342,0.9996176558539591,4057.891429516152
325,Gene_1415,0.14603196,0.075068586,0.8838961528277537,0.9996176558539591,4755.137463724324
326,Gene_0151,0.14601828,0.069312185,0.8839069610959789,0.9996176558539591,159.22743597733967
327,Gene_1392,0.14571707,0.051821068,0.884144748460189,0.9996176558539591,4913.480297667392
328,Gene_0913,0.14277342,0.08037102,0.8864691256687269,0.9996176558539591,476.35408836521765
329,Gene_0250,0.14273235,0.11855514,0.8865015657969137,0.9996176558539591,4081.2145573803687
330,Gene_1595,0.14191087,0.050630882,0.8871504082279668,0.9996176558539591,1437.6570251294918
331,Gene_1845,0.13989824,0.057274956,0.8887403910003043,0.9996176558539591,704.2893058816652
332,Gene_1577,0.13703676,0.052012168,0.8910017480566366,0.9996176558539591,2227.285416583483
333,Gene_0185,0.13699567,0.05916284,0.8910342142275802,0.9996176558539591,3237.585068265687
334,Gene_0133,0.13539378,0.058113497,0.8923005368588629,0.9996176558539591,1935.7116328662014
335,Gene_1298,0.1350652,0.32754284,0.8925603294026868,0.9996176558539591,320.09877099935983
336,Gene_0579,0.13494197,0.45614865,0.8926577545807332,0.9996176558539591,3017.3326413106474
337,Gene_0031,0.13386035,0.0817214,0.8935130005012968,0.9996176558539591,4516.89621674784
338,Gene_0339,0.13082087,0.054360993,0.8959170095754203,0.9996176558539591,1946.916061438896
339,Gene_0573,0.13057443,0.0657366,0.8961119714263079,0.9996176558539591,1120.847249272594
340,Tcf3,0.12973925,0.08145916,0.896772722064471,0.9996176558539591,2240.7578623674362
341,Gene_0015,0.12942436,0.1091803,0.8970218761631417,0.9996176558539591,289.39541969146535
342,Gene_0621,0.12898624,0.06596451,0.8973685422311357,0.9996176558539591,4111.41354317736
343,Gene_0843,0.12643965,0.066470265,0.8993839245572994,0.9996176558539591,4140.387014203425
344,Gene_0567,0.12578246,0.06488208,0.8999041290973766,0.9996176558539591,2960.602293976661
345,Gene_1477,0.12268821,0.12658297,0.9023539996907396,0.9996176558539591,1797.859300245028
346,Gene_0570,0.12205841,0.111411944,0.902852760605612,0.9996176558539591,4008.9276540066276
347,Gene_1615,0.12174351,0.03818282,0.9031021554536854,0.9996176558539591,2795.7007727024175
348,Gene_0704,0.12055236,0.14147799,0.9040456048554748,0.9996176558539591,4138.36492732258
349,Gene_0834,0.119922556,0.09479189,0.9045444950111637,0.9996176558539591,3175.721023285952
350,Gene_0671,0.11968981,0.064906076,0.9047288770064654,0.9996176558539591,3932.807092403347
351,Gene_1725,0.11960766,0.07761128,0.9047939542317032,0.9996176558539591,3012.886816427912
352,Gene_0092,0.1190737,0.07281273,0.9052169717623209,0.9996176558539591,2099.9982876675476
353,Gene_1168,0.11550025,0.050583195,0.9080486217388902,0.9996176558539591,4791.832006634381
354,Gene_1058,0.11419957,0.07549396,0.9090795909873205,0.9996176558539591,2728.5134331502813
355,Gene_0691,0.112981044,0.02891709,0.9100455853663807,0.9996176558539591,3045.193116775665
356,Gene_0584,0.11110532,0.08223742,0.9115328249156947,0.9996176558539591,1141.4138151030088
357,Gene_1270,0.11094103,0.08625055,0.9116631089128606,0.9996176558539591,3146.9714076650184
358,Gene_0591,0.10906532,0.070370466,0.9131506853429762,0.9996176558539591,2879.457864940572
359,Gene_0490,0.10888733,0.50842315,0.9132918581218856,0.9996176558539591,964.9500698377735
360,Gene_1230,0.10865457,0.09878249,0.9134764728065794,0.9996176558539591,344.95613189806136
361,Gene_0024,0.10859981,0.4063147,0.9135199122348112,0.9996176558539591,3041.5786325881168
362,Gene_0105,0.10843551,0.053593222,0.9136502320691356,0.9996176558539591,3830.2767332840867
363,Gene_1647,0.10809323,0.32717934,0.9139217391769224,0.9996176558539591,2640.8367860639405
364,Gene_1841,0.10638181,0.26864552,0.9152794247703829,0.9996176558539591,1172.5244953322463
365,Gene_0271,0.10438287,0.05756332,0.9168655142576312,0.9996176558539591,3349.283784630523
366,Gene_0944,0.10321911,0.15489468,0.9177890753620656,0.9996176558539591,446.5233467175311
367,Gene_0344,0.103191726,0.07948522,0.9178108075524076,0.9996176558539591,2237.0768387696753
368,Gene_0429,0.10182259,0.083478115,0.9188974950290103,0.9996176558539591,858.66545407218
369,Gene_1179,0.10049453,0.046223637,0.9199517266554963,0.9996176558539591,963.0723027464227
370,Gene_0705,0.09863251,0.016479861,0.9214300611351642,0.9996176558539591,1051.355048333108
371,Gene_1776,0.098522976,0.07304264,0.921517030492455,0.9996176558539591,1964.1999323676905
372,Gene_1781,0.09797532,0.045895364,0.9219518913360083,0.9996176558539591,303.1935178209683
373,Gene_1658,0.09789317,0.07253457,0.9220171224782361,0.9996176558539591,2019.077532599036
374,Gene_1887,0.09738659,0.08171581,0.9224193927636756,0.9996176558539591,2582.951863217769
375,Gene_1581,0.09574363,0.044365007,0.9237241891826489,0.9996176558539591,2442.3067105833097
376,Gene_0903,0.09549718,0.1316275,0.9239199264348665,0.9996176558539591,1944.7812969950508
377,Gene_1182,0.09533289,0.0428879,0.9240504204963386,0.9996176558539591,4203.775709950225
378,Gene_0766,0.093662545,0.08392746,0.9253772255368368,0.9996176558539591,769.3671274814953
379,Gene_1889,0.09081474,0.06622113,0.9276397960627121,0.9996176558539591,2553.198881717801
380,Gene_0468,0.08884319,0.04265093,0.9292065349608598,0.9996176558539591,357.10501393494377
381,Gene_1507,0.08841875,0.030592484,0.9295438551374418,0.9996176558539591,402.2206104456532
382,Gene_0388,0.08513283,0.028530061,0.932155789976713,0.9996176558539591,2890.635955901627
383,Gene_0016,0.08446196,0.04430169,0.9326891507490077,0.9996176558539591,2851.7912031947135
384,Gene_1428,0.08254517,0.08193642,0.9342132043913809,0.9996176558539591,4396.265888580062
385,Gene_1561,0.08028609,0.035708364,0.9360097196428763,0.9996176558539591,2811.4746945173624
386,Gene_0532,0.07971106,0.045252107,0.9364670668266617,0.9996176558539591,4800.965551004008
387,Gene_1335,0.07802702,0.06640869,0.9378065607616299,0.9996176558539591,291.03949957965233
388,Gene_0912,0.07765735,0.14553063,0.9381006197074173,0.9996176558539591,535.1380396646682
389,Gene_0820,0.076794796,0.10533607,0.9387867900076393,0.9996176558539591,268.1260147733879
390,Gene_1187,0.074549414,0.048893668,0.9405732230032903,0.9996176558539591,967.1204091510231
391,Gene_1188,0.07448096,0.028833544,0.9406276921671826,0.9996176558539591,2729.2870491613066
392,Lum,0.07337196,0.101149134,0.9415101311355486,0.9996176558539591,3245.5822980657686
393,Gene_0213,0.07320766,0.045860626,0.9416408689676357,0.9996176558539591,275.64653184591054
394,Gene_0025,0.07134564,0.0031011482,0.943122673452492,0.9996176558539591,4732.5559047357165
395,Gene_1700,0.07026402,0.04682128,0.9439835182481902,0.9996176558539591,4218.7186144193865
396,S100a9,0.06829247,0.07070876,0.9455528206766312,0.9996176558539591,1518.231786677611
397,Gene_0806,0.06677273,0.060014095,0.94676263583517,0.9996176558539591,432.0782746210164
398,Gene_1047,0.066252455,0.06378487,0.9471768351404888,0.9996176558539591,890.9410124343335
399,Gene_0324,0.06463688,0.044288803,0.9484631234875012,0.9996176558539591,678.3748480871147
400,Gene_1556,0.06340466,0.036216263,0.9494442813472938,0.9996176558539591,660.2547075297869
401,Gene_0028,0.060981285,0.033321783,0.9513741140426379,0.9996176558539591,2616.880358895383
402,Gene_1414,0.059680607,0.021054093,0.9524100182924292,0.9996176558539591,1266.9448403423314
403,Gene_0897,0.059242483,0.033014566,0.9527589726534296,0.9996176558539591,1822.7915968192651
404,Gene_0946,0.05880436,0.069690935,0.9531079360718362,0.9996176558539591,4948.051400252396
405,Gene_0586,0.05820194,0.015207234,0.9535877754385748,0.9996176558539591,3437.3555321804565
406,Gene_0138,0.055313066,0.029089252,0.9558890540501118,0.9996176558539591,4747.454301882657
407,Gene_1543,0.054382052,0.01833043,0.9566307776207971,0.9996176558539591,755.6549474139222
408,Gene_0531,0.05375225,0.1911252,0.9571325531352226,0.9996176558539591,1941.590400421218
409,Gene_0592,0.052588485,0.098613575,0.9580597915683327,0.9996176558539591,2795.9224262476537
410,Gene_0781,0.052273583,0.09836534,0.9583107011873732,0.9996176558539591,429.9524063492532
411,Gene_1429,0.05028834,0.03500845,0.9598926167859653,0.9996176558539591,70.72784595839144
412,Gene_0323,0.04961746,0.023549836,0.9604272311750625,0.9996176558539591,3368.6499522947415
413,Gene_1418,0.049179338,0.06431891,0.9607763767235112,0.9996176558539591,3227.006608167105
414,Gene_0077,0.04789235,0.07084289,0.9618020350293054,0.9996176558539591,2083.404609498078
415,Gene_0375,0.04349743,0.022571616,0.965305015311084,0.9996176558539591,2473.7381763585618
416,Gene_1180,0.03845901,0.08274887,0.9693217129481786,0.9996176558539591,2106.4428529308434
417,Gene_0030,0.03735001,0.035229813,0.9702059311026376,0.9996176558539591,168.82497198219983
418,Gene_1232,0.037308935,0.07682777,0.9702386806332491,0.9996176558539591,1710.089450776439
419,Gene_1751,0.03643269,0.032964934,0.9709373491527191,0.9996176558539591,926.5571642165846
420,Gene_1053,0.03532369,0.007651554,0.9718216334082088,0.9996176558539591,537.1997360517753
421,Gene_1260,0.034365296,0.07807365,0.9725858576223977,0.9996176558539591,4785.7661477522815
422,Gene_1865,0.03290032,0.08162045,0.9737540773258212,0.9996176558539591,3016.8306389587196
423,Gene_1736,0.03159964,0.03027623,0.9747913290030691,0.9996176558539591,3656.848606971183
424,Gene_1424,0.031503804,0.0601283,0.9748677597818578,0.9996176558539591,1611.0505291672816
425,Gene_1029,0.030230507,0.039845098,0.9758832188983597,0.9996176558539591,1996.0782909953753
426,Gene_0350,0.027314248,0.017367793,0.9782090924590308,0.9996176558539591,1222.7737697887812
427,Gene_0650,0.027108878,0.03128765,0.9783728935858181,0.9996176558539591,529.9800712788525
428,Gene_1580,0.02683505,0.108850494,0.9785912965055846,0.9996176558539591,936.2066053358398
429,Gene_0793,0.026561225,0.07164217,0.9788097010302174,0.9996176558539591,3997.694524217605
430,Gene_1538,0.026424311,0.074739546,0.9789189038892445,0.9996176558539591,3403.8517356596903
431,Gene_1660,0.026355853,0.0007242229,0.978973505467041,0.9996176558539591,2757.2979361281105
432,Gene_1817,0.026273705,0.062306672,0.9790390274904129,0.9996176558539591,2401.694870690502
433,Gene_0305,0.026040953,0.03716331,0.9792246739898156,0.9996176558539591,4616.049704097816
434,Gene_1279,0.025931422,0.030788112,0.9793120374383237,0.9996176558539591,410.0379915044086
435,Gene_0430,0.025493298,0.019911457,0.9796614937032609,0.9996176558539591,1438.974025527684
436,Gene_1806,0.025438534,0.016328733,0.9797051760121946,0.9996176558539591,1782.1923751750346
437,Gene_1640,0.02530162,0.046908125,0.9798143820504879,0.9996176558539591,3923.0077704532996
438,Gene_0491,0.024740275,0.027034637,0.980262130740567,0.9996176558539591,4962.947369801758
439,Gene_0751,0.024712892,0.03503776,0.980283972300291,0.9996176558539591,1241.3190480479077
440,Gene_1861,0.024466448,0.034543898,0.9804805470009574,0.9996176558539591,4377.821303978549
441,Gene_0967,0.022631805,-0.0041769496,0.9819439728892235,0.9996176558539591,4161.582664137367
442,Gene_1149,0.022604423,0.024105234,0.9819658155391394,0.9996176558539591,1162.0541183267449
443,Gene_1764,0.022508584,0.014591952,0.9820422649202071,0.9996176558539591,2026.6962719861517
444,Gene_0743,0.020427499,-0.00083355076,0.9837023480989423,0.9996176558539591,2077.88070299797
445,Gene_0145,0.020304276,0.0026523527,0.9838006447814279,0.9996176558539591,4892.1923092064635
446,Gene_0859,0.020112596,0.018646352,0.9839535512202408,0.9996176558539591,945.4149118255467
447,Gene_0647,0.01841487,0.011352216,0.9853078904831436,0.9996176558539591,4005.831956968671
448,Gene_0690,0.018387487,0.0046968423,0.9853297350222655,0.9996176558539591,1704.2539351568942
449,Gene_0808,0.01760708,0.07318645,0.985952308947728,0.9996176558539591,3667.8082115919938
450,Gene_0268,0.017264796,0.022628618,0.986225370408181,0.9996176558539591,2129.054471263531
451,Gene_0123,0.017086808,0.038842402,0.9863673630073536,0.9996176558539591,2912.880827426873
452,Gene_0104,0.014992031,0.017482473,0.9880385379103835,0.9996176558539591,4171.428277964349
453,Gene_1631,0.014663438,0.012146255,0.988300687942275,0.9996176558539591,4030.6195466702266
454,Gene_0450,0.01306155,-0.012300015,0.9895786869125497,0.9996176558539591,4338.794758521516
455,Gene_0389,0.012746649,0.053109236,0.9898299207275991,0.9996176558539591,345.10576045606217
456,Gene_0479,0.01244544,0.0074622,0.9900702322772598,0.9996176558539591,3475.650237546737
457,Gene_1790,0.012404365,-0.0072856043,0.9901030021043155,0.9996176558539591,742.9375147727262
458,Gene_1380,0.0110899955,0.00022728546,0.991151645084075,0.9996176558539591,2108.3019116911346
459,Gene_1111,0.008598169,0.014910739,0.9931397378738964,0.9996176558539591,2765.512654520708
460,Gene_0023,0.007078429,0.02507549,0.9943522777033413,0.9996176558539591,2043.5604494968122
461,Gene_1626,0.006873059,0.034077372,0.9945161354994082,0.9996176558539591,2622.0777952248873
462,Gene_1709,0.0067498367,0.0021702002,0.9946144502885093,0.9996176558539591,4982.805228553165
463,Gene_1470,0.0063390965,-0.005721701,0.9949421668343655,0.9996176558539591,719.3257028786309
464,Gene_0749,0.00486043,0.07535126,0.996121953067908,0.9996176558539591,3393.5074244153066
465,Gene_0665,0.0016977277,0.06502629,0.9986454099100449,0.9996176558539591,2010.2047836087954
466,Gene_1263,0.0012459131,-0.013739569,0.9990059054394368,0.9996176558539591,708.3985045912775
467,Gene_1656,0.00076671573,0.052129228,0.9993882494028584,0.9996176558539591,835.7469787028322
468,Gene_0322,-0.00047919733,-0.018572861,0.9996176558539591,0.9996176558539591,4748.901875915803
469,Gene_1385,-0.0008899379,-0.033608496,0.999289932366762,0.9996176558539591,4404.027408723222
470,Gene_1031,-0.0008899379,0.045399897,0.999289932366762,0.9996176558539591,4539.857704054358
471,Gene_1691,-0.0011500736,5.376502e-05,0.9990823742166687,0.9996176558539591,4958.087240345563
472,Gene_0775,-0.001163765,-0.013307412,0.9990714501051031,0.9996176558539591,1081.161180542164
473,Gene_0199,-0.0022727645,0.07855202,0.9981865978276941,0.9996176558539591,1809.4247199521058
474,Gene_1390,-0.0024781348,-0.07606047,0.998022736507152,0.9996176558539591,3362.6341981280902
475,Gene_1472,-0.0025465917,-0.057752818,0.9979681160851622,0.9996176558539591,2444.8225723102037
476,Gene_0120,-0.004203245,0.0043514892,0.9966463053800547,0.9996176558539591,2121.0281902227507
477,Sox9,-0.004244319,0.017017866,0.9966135333157614,0.9996176558539591,1821.1656842111856
478,Gene_0187,-0.0048330473,-0.014211737,0.9961438010490444,0.9996176558539591,2989.2141281200884
479,Gene_1802,-0.0048741214,0.045238342,0.9961110290784291,0.9996176558539591,2899.187471768406
480,Gene_0517,-0.0052164053,-0.04852817,0.9958379295837051,0.9996176558539591,849.2162786179885
481,Gene_0286,-0.0054354668,0.050209776,0.9956631461609677,0.9996176558539591,2385.112195716273
482,Gene_1411,-0.0054902323,-0.008144249,0.9956194503374738,0.9996176558539591,2789.685292238757
483,Gene_1272,-0.006106343,0.07432223,0.9951278732593258,0.9996176558539591,2872.920346720383
484,Gene_1313,-0.0061200345,0.040078282,0.9951169493445706,0.9996176558539591,1090.0306049161413
485,Gene_0770,-0.0077082315,-0.027825598,0.993849781977063,0.9996176558539591,3724.2433916488194
486,Gene_0403,-0.008091589,0.00088721287,0.993543916194871,0.9996176558539591,174.7355193642947
487,Gene_1807,-0.008639243,-0.017274717,0.9931069667344468,0.9996176558539591,1806.4176849386552
